annex,country,regulated area ,reg_area_cod,regulated gear ,species,specon,sum_discards,sum_landings,vessel length,year
BAL,DNK,A,A,R-DEM_SEINE,FLX,NONE,14.043239,2.88003,O18T24M,2014
BAL,DNK,A,A,R-DEM_SEINE,HAD,NONE,0.647297,0.002062,O18T24M,2014
BAL,DNK,A,A,R-DEM_SEINE,LEM,NONE,0,0.001028,O18T24M,2014
BAL,DNK,A,A,R-DEM_SEINE,LUM,NONE,0.23015,0.002,O18T24M,2014
BAL,DNK,A,A,R-DEM_SEINE,TUR,NONE,0,1.26,O18T24M,2014
BAL,DNK,A,A,R-DEM_SEINE,WHG,NONE,0.043972,0.193996,O18T24M,2014
BAL,DNK,A,A,R-LONGLINE,SAL,NONE,,6.584,O18T24M,2014
BAL,DNK,B,B,R-LONGLINE,SAL,NONE,0.05,2.865,O18T24M,2014
BAL,DNK,A,A,R-OTTER,PLA,NONE,0.219885,0,O18T24M,2014
BAL,DNK,A,A,R-OTTER,COD,NONE,151.98257,793.725721,O18T24M,2014
BAL,DNK,A,A,R-OTTER,DAB,NONE,6.332861,6.091741,O18T24M,2014
BAL,DNK,A,A,R-OTTER,SOL,NONE,0.002309,0.003125,O18T24M,2014
BAL,DNK,A,A,R-OTTER,HKE,NONE,0.037652,0,O18T24M,2014
BAL,DNK,A,A,R-OTTER,PLE,NONE,0.032,84.421337,O18T24M,2014
BAL,DNK,A,A,R-OTTER,FLX,NONE,491.549976,105.56697,O18T24M,2014
BAL,DNK,A,A,R-OTTER,HAD,NONE,1.95393,0.007199,O18T24M,2014
BAL,DNK,A,A,R-OTTER,LEM,NONE,0.001094,0.04487,O18T24M,2014
BAL,DNK,A,A,R-OTTER,LUM,NONE,0.158405,0.042,O18T24M,2014
BAL,DNK,A,A,R-OTTER,NOP,NONE,0.000163,0,O18T24M,2014
BAL,DNK,A,A,R-OTTER,RAJ,NONE,0.02152,0,O18T24M,2014
BAL,DNK,A,A,R-OTTER,POK,NONE,2.223454,1.749407,O18T24M,2014
BAL,DNK,A,A,R-OTTER,TUR,NONE,0.007,0.797,O18T24M,2014
BAL,DNK,A,A,R-OTTER,WHG,NONE,7.938452,42.472004,O18T24M,2014
BAL,DNK,B,B,R-OTTER,COD,NONE,320.085509,981.433331,O18T24M,2014
BAL,DNK,B,B,R-OTTER,HKE,NONE,0.021948,0,O18T24M,2014
BAL,DNK,B,B,R-OTTER,PLE,NONE,0,3.629639,O18T24M,2014
BAL,DNK,B,B,R-OTTER,FLX,NONE,309.67285,19.996,O18T24M,2014
BAL,DNK,B,B,R-OTTER,LUM,NONE,0.030892,0,O18T24M,2014
BAL,DNK,B,B,R-OTTER,POK,NONE,0.380054,0.013357,O18T24M,2014
BAL,DNK,B,B,R-OTTER,TUR,NONE,0,0.002,O18T24M,2014
BAL,DNK,B,B,R-OTTER,WHG,NONE,1.018048,0,O18T24M,2014
BAL,EST,B,B,PEL_TRAWL,SME,NONE,,0.9,O18T24M,2014
BAL,FIN,C,C,PEL_TRAWL,SME,NONE,0,0.25,O18T24M,2014
BAL,POL,A,A,OTTER,FBM,NONE,,0.025,O18T24M,2014
BAL,POL,A,A,OTTER,FLE,NONE,,0.05,O18T24M,2014
BAL,POL,A,A,OTTER,FRO,NONE,,10.175,O18T24M,2014
BAL,POL,A,A,OTTER,PLN,NONE,,0.29,O18T24M,2014
BAL,POL,A,A,OTTER,FPE,NONE,,10.825,O18T24M,2014
BAL,POL,A,A,OTTER,FPP,NONE,,0.3,O18T24M,2014
BAL,POL,A,A,OTTER,SAN,NONE,,5.6,O18T24M,2014
BAL,POL,B,B,OTTER,ELP,NONE,,0.001,O18T24M,2014
BAL,POL,B,B,OTTER,FBM,NONE,,0.154,O18T24M,2014
BAL,POL,B,B,OTTER,FLE,NONE,,0.695,O18T24M,2014
BAL,POL,B,B,OTTER,FRO,NONE,,0.006,O18T24M,2014
BAL,POL,B,B,OTTER,PLN,NONE,,0.004,O18T24M,2014
BAL,POL,B,B,OTTER,COD,NONE,,5.179,O18T24M,2014
BAL,POL,B,B,OTTER,SAL,NONE,,0.006,O18T24M,2014
BAL,POL,B,B,OTTER,FPE,NONE,,0.046,O18T24M,2014
BAL,POL,B,B,OTTER,FPP,NONE,,0.015,O18T24M,2014
BAL,POL,B,B,OTTER,SAN,NONE,,0.071,O18T24M,2014
BAL,POL,B,B,OTTER,TUR,NONE,,0.058,O18T24M,2014
BAL,POL,A,A,PEL_TRAWL,SAN,NONE,,485.3,O18T24M,2014
BAL,POL,A,A,PEL_TRAWL,WHG,NONE,,0.15,O18T24M,2014
BAL,POL,B,B,PEL_TRAWL,FBM,NONE,,0.01,O18T24M,2014
BAL,POL,B,B,PEL_TRAWL,FLE,NONE,,0.233,O18T24M,2014
BAL,POL,B,B,PEL_TRAWL,GAR,NONE,,0.03,O18T24M,2014
BAL,POL,B,B,PEL_TRAWL,TRS,NONE,,0.031,O18T24M,2014
BAL,POL,B,B,PEL_TRAWL,COD,NONE,,3.123,O18T24M,2014
BAL,POL,B,B,PEL_TRAWL,FPE,NONE,,0.006,O18T24M,2014
BAL,POL,B,B,PEL_TRAWL,SAN,NONE,,148.004,O18T24M,2014
BAL,POL,B,B,PEL_TRAWL,TUR,NONE,,0.002,O18T24M,2014
BAL,POL,B,B,R-GILL,FLE,NONE,4.483,2.21,O18T24M,2014
BAL,POL,B,B,R-GILL,COD,NONE,1.469,15.898,O18T24M,2014
BAL,POL,B,B,R-LONGLINE,TRS,NONE,,2.556,O18T24M,2014
BAL,POL,B,B,R-LONGLINE,SAL,NONE,0.009,1.315,O18T24M,2014
BAL,POL,A,A,R-OTTER,FLE,NONE,10.75,207.56,O18T24M,2014
BAL,POL,A,A,R-OTTER,PLN,NONE,,0.15,O18T24M,2014
BAL,POL,A,A,R-OTTER,COD,NONE,22.374,111.353,O18T24M,2014
BAL,POL,A,A,R-OTTER,FPE,NONE,,3.1,O18T24M,2014
BAL,POL,A,A,R-OTTER,PLE,NONE,1.235,4.271,O18T24M,2014
BAL,POL,A,A,R-OTTER,FPP,NONE,,0.3,O18T24M,2014
BAL,POL,A,A,R-OTTER,WHG,NONE,0.428,0.526,O18T24M,2014
BAL,POL,B,B,R-OTTER,FLE,NONE,52.46917,1516.519,O18T24M,2014
BAL,POL,B,B,R-OTTER,COD,NONE,1031.44594,2610.41,O18T24M,2014
BAL,POL,B,B,R-OTTER,PLE,NONE,2.031,5.915,O18T24M,2014
BAL,POL,B,B,R-OTTER,FPP,NONE,,0.05,O18T24M,2014
BAL,POL,B,B,R-OTTER,TUR,NONE,0,0.293,O18T24M,2014
BAL,POL,B,B,R-PEL_TRAWL,COD,NONE,,0.55,O18T24M,2014
BAL,SWE,B,B,DEM_SEINE,FLX,NONE,,0.03,O18T24M,2014
BAL,SWE,C,C,DEM_SEINE,OTH,NONE,,1.3,O18T24M,2014
BAL,SWE,B,B,OTTER,COD,NONE,,1.62,O18T24M,2014
BAL,SWE,B,B,PEL_TRAWL,COD,NONE,,0.05,O18T24M,2014
BAL,DEU,A,A,OTTER,COD,NONE,0,1.64,O18T24M,2015
BAL,DEU,A,A,OTTER,FPE,NONE,,0.6,O18T24M,2015
BAL,DEU,A,A,OTTER,WHG,NONE,0,44,O18T24M,2015
BAL,DEU,A,A,PEL_TRAWL,COD,NONE,4.657,5.29,O18T24M,2015
BAL,DEU,A,A,PEL_TRAWL,SAL,NONE,,0.09,O18T24M,2015
BAL,DEU,A,A,PEL_TRAWL,HAD,NONE,0,0.01,O18T24M,2015
BAL,DEU,A,A,PEL_TRAWL,LUM,NONE,0.13,0.08,O18T24M,2015
BAL,DEU,A,A,PEL_TRAWL,FPP,NONE,0,0.08,O18T24M,2015
BAL,DEU,A,A,PEL_TRAWL,WHG,NONE,0.489,53.66,O18T24M,2015
BAL,DEU,A,A,R-OTTER,COD,NONE,15.231,697.9,O18T24M,2015
BAL,DEU,A,A,R-OTTER,DAB,NONE,107.68,190.26,O18T24M,2015
BAL,DEU,A,A,R-OTTER,SOL,NONE,0.001,0.08,O18T24M,2015
BAL,DEU,A,A,R-OTTER,HKE,NONE,0.01,0.01,O18T24M,2015
BAL,DEU,A,A,R-OTTER,FPE,NONE,,1.05,O18T24M,2015
BAL,DEU,A,A,R-OTTER,PLE,NONE,526.14,130.3,O18T24M,2015
BAL,DEU,A,A,R-OTTER,HAD,NONE,0,0.33,O18T24M,2015
BAL,DEU,A,A,R-OTTER,LEM,NONE,0,0.01,O18T24M,2015
BAL,DEU,A,A,R-OTTER,FPP,NONE,,0.32,O18T24M,2015
BAL,DEU,A,A,R-OTTER,POK,NONE,0.29,5.49,O18T24M,2015
BAL,DEU,A,A,R-OTTER,TUR,NONE,226.66,5.69,O18T24M,2015
BAL,DEU,A,A,R-OTTER,WHG,NONE,102.56,135.6,O18T24M,2015
BAL,DEU,A,A,R-OTTER,WIT,NONE,0,0.01,O18T24M,2015
BAL,DEU,B,B,R-OTTER,COD,NONE,80.6,562.06,O18T24M,2015
BAL,DEU,B,B,R-OTTER,PLE,NONE,4.73,0.49,O18T24M,2015
BAL,DEU,B,B,R-OTTER,POK,NONE,0,0.01,O18T24M,2015
BAL,DEU,B,B,R-OTTER,WHG,NONE,0.493,0.14,O18T24M,2015
BAL,DNK,A,A,NONE,FLE,NONE,,0.842,O18T24M,2015
BAL,DNK,A,A,NONE,COD,NONE,,34.213578,O18T24M,2015
BAL,DNK,A,A,NONE,DAB,NONE,,0.469577,O18T24M,2015
BAL,DNK,A,A,NONE,PLE,NONE,,0.54022,O18T24M,2015
BAL,DNK,A,A,NONE,POK,NONE,,2.910043,O18T24M,2015
BAL,DNK,A,A,NONE,TUR,NONE,,0.041,O18T24M,2015
BAL,DNK,A,A,NONE,WHG,NONE,,1.9,O18T24M,2015
BAL,DNK,B,B,NONE,COD,NONE,,93.33261,O18T24M,2015
BAL,DNK,A,A,PEL_TRAWL,WHG,NONE,0.002,0.216,O18T24M,2015
BAL,DNK,A,A,R-DEM_SEINE,BLL,NONE,0,0.011782,O18T24M,2015
BAL,DNK,A,A,R-DEM_SEINE,FLE,NONE,112.672158,1.101,O18T24M,2015
BAL,DNK,A,A,R-DEM_SEINE,MZZ,NONE,0,0.013,O18T24M,2015
BAL,DNK,A,A,R-DEM_SEINE,TRS,NONE,0,0.006043,O18T24M,2015
BAL,DNK,A,A,R-DEM_SEINE,COD,NONE,44.762367,464.385765,O18T24M,2015
BAL,DNK,A,A,R-DEM_SEINE,DAB,NONE,10.153025,4.964452,O18T24M,2015
BAL,DNK,A,A,R-DEM_SEINE,PLE,NONE,0,1.57736,O18T24M,2015
BAL,DNK,A,A,R-DEM_SEINE,HAD,NONE,0,0.01318,O18T24M,2015
BAL,DNK,A,A,R-DEM_SEINE,LUM,NONE,0.501951,0.011,O18T24M,2015
BAL,DNK,A,A,R-DEM_SEINE,POK,NONE,0,0.294595,O18T24M,2015
BAL,DNK,A,A,R-DEM_SEINE,TUR,NONE,0,1.223,O18T24M,2015
BAL,DNK,A,A,R-DEM_SEINE,WHG,NONE,0.127028,0.171926,O18T24M,2015
BAL,DNK,A,A,R-OTTER,BLL,NONE,0,0.032218,O18T24M,2015
BAL,DNK,A,A,R-OTTER,FLE,NONE,124.832539,25.322,O18T24M,2015
BAL,DNK,A,A,R-OTTER,MZZ,NONE,0,0.013,O18T24M,2015
BAL,DNK,A,A,R-OTTER,TRS,NONE,0,0.134957,O18T24M,2015
BAL,DNK,A,A,R-OTTER,PLA,NONE,0.107803,0,O18T24M,2015
BAL,DNK,A,A,R-OTTER,COD,NONE,106.750291,806.828264,O18T24M,2015
BAL,DNK,A,A,R-OTTER,DAB,NONE,39.063751,10.101254,O18T24M,2015
BAL,DNK,A,A,R-OTTER,SOL,NONE,0.003874,0.039792,O18T24M,2015
BAL,DNK,A,A,R-OTTER,HKE,NONE,0,0.008262,O18T24M,2015
BAL,DNK,A,A,R-OTTER,PLE,NONE,0,64.381029,O18T24M,2015
BAL,DNK,A,A,R-OTTER,HAD,NONE,0,0.086177,O18T24M,2015
BAL,DNK,A,A,R-OTTER,LEM,NONE,0,0.027954,O18T24M,2015
BAL,DNK,A,A,R-OTTER,LUM,NONE,0.131716,0.068,O18T24M,2015
BAL,DNK,A,A,R-OTTER,NOP,NONE,0.000196,0,O18T24M,2015
BAL,DNK,A,A,R-OTTER,POL,NONE,0,0.002,O18T24M,2015
BAL,DNK,A,A,R-OTTER,POK,NONE,0,11.30371,O18T24M,2015
BAL,DNK,A,A,R-OTTER,TUR,NONE,0,1.393,O18T24M,2015
BAL,DNK,A,A,R-OTTER,WHG,NONE,1.27933,41.661074,O18T24M,2015
BAL,DNK,B,B,R-OTTER,FLE,NONE,4.044676,0.268,O18T24M,2015
BAL,DNK,B,B,R-OTTER,COD,NONE,220.584964,1526.009493,O18T24M,2015
BAL,DNK,B,B,R-OTTER,DAB,NONE,0.005727,0,O18T24M,2015
BAL,DNK,B,B,R-OTTER,PLE,NONE,0,0.85637,O18T24M,2015
BAL,DNK,B,B,R-OTTER,FLX,NONE,448.256457,0,O18T24M,2015
BAL,DNK,B,B,R-OTTER,HAD,NONE,0.018135,0,O18T24M,2015
BAL,DNK,B,B,R-OTTER,LUM,NONE,0.019918,0,O18T24M,2015
BAL,DNK,B,B,R-OTTER,TUR,NONE,0,0.028,O18T24M,2015
BAL,DNK,B,B,R-OTTER,WHG,NONE,0.613245,0.041,O18T24M,2015
BAL,EST,B,B,PEL_TRAWL,SME,NONE,0,0.784,O18T24M,2015
BAL,LTU,B,B,PEL_TRAWL,COD,NONE,,5.616,O18T24M,2015
BAL,POL,A,A,OTTER,FBU,NONE,,0.275,O18T24M,2015
BAL,POL,A,A,OTTER,FRO,NONE,,0.6,O18T24M,2015
BAL,POL,A,A,OTTER,PLN,NONE,,0.025,O18T24M,2015
BAL,POL,A,A,OTTER,COD,NONE,,0.025,O18T24M,2015
BAL,POL,A,A,OTTER,FPE,NONE,,2.52,O18T24M,2015
BAL,POL,A,A,OTTER,FPP,NONE,,0.027,O18T24M,2015
BAL,POL,A,A,OTTER,SAN,NONE,,83.75,O18T24M,2015
BAL,POL,A,A,OTTER,WHG,NONE,,0.05,O18T24M,2015
BAL,POL,B,B,OTTER,COD,NONE,0,0.918,O18T24M,2015
BAL,POL,A,A,PEL_TRAWL,COD,NONE,,0.025,O18T24M,2015
BAL,POL,A,A,PEL_TRAWL,SAN,NONE,,101.3,O18T24M,2015
BAL,POL,B,B,PEL_TRAWL,FLE,NONE,0,2.3,O18T24M,2015
BAL,POL,B,B,PEL_TRAWL,COD,NONE,0,5.718,O18T24M,2015
BAL,POL,B,B,PEL_TRAWL,SAN,NONE,,116.442,O18T24M,2015
BAL,POL,A,A,R-GILL,FLE,NONE,0.007,0.05,O18T24M,2015
BAL,POL,A,A,R-GILL,COD,NONE,0.022,0.497,O18T24M,2015
BAL,POL,B,B,R-GILL,FLE,NONE,1.148,1.8,O18T24M,2015
BAL,POL,B,B,R-GILL,COD,NONE,0.854,37.541,O18T24M,2015
BAL,POL,B,B,R-GILL,SAL,NONE,,0.01,O18T24M,2015
BAL,POL,B,B,R-LONGLINE,TRS,NONE,,4.518,O18T24M,2015
BAL,POL,B,B,R-LONGLINE,SAL,NONE,,3.788,O18T24M,2015
BAL,POL,A,A,R-OTTER,FLE,NONE,92.74684,139.449,O18T24M,2015
BAL,POL,A,A,R-OTTER,COD,NONE,43.53512,91.576,O18T24M,2015
BAL,POL,A,A,R-OTTER,FPE,NONE,,0.05,O18T24M,2015
BAL,POL,A,A,R-OTTER,PLE,NONE,1.69,6.369,O18T24M,2015
BAL,POL,A,A,R-OTTER,TUR,NONE,0.703,0.063,O18T24M,2015
BAL,POL,A,A,R-OTTER,WHG,NONE,0.33,0.483,O18T24M,2015
BAL,POL,B,B,R-OTTER,FLE,NONE,2182.572,1134.425,O18T24M,2015
BAL,POL,B,B,R-OTTER,COD,NONE,645.58253,3474.4295,O18T24M,2015
BAL,POL,B,B,R-OTTER,PLE,NONE,1.823,9.712,O18T24M,2015
BAL,POL,B,B,R-OTTER,TUR,NONE,0,0.646,O18T24M,2015
BAL,SWE,A,A,NONE,FLE,NONE,0.983151,0,O18T24M,2015
BAL,SWE,A,A,NONE,MXV,NONE,0.059521,0,O18T24M,2015
BAL,SWE,A,A,NONE,COD,NONE,0.981517,11.3925,O18T24M,2015
BAL,SWE,A,A,NONE,DAB,NONE,0.008278,0,O18T24M,2015
BAL,SWE,A,A,NONE,PLE,NONE,0.148606,0.0473,O18T24M,2015
BAL,SWE,A,A,NONE,POK,NONE,0.15649,0,O18T24M,2015
BAL,SWE,A,A,NONE,WHG,NONE,0.036659,0.0354,O18T24M,2015
BAL,SWE,B,B,NONE,FLE,NONE,0.543089,0,O18T24M,2015
BAL,SWE,B,B,NONE,MXV,NONE,0.000829,0,O18T24M,2015
BAL,SWE,B,B,NONE,COD,NONE,,12.8103,O18T24M,2015
BAL,SWE,B,B,NONE,DAB,NONE,0.008132,0,O18T24M,2015
BAL,SWE,B,B,NONE,PLE,NONE,0.146112,0,O18T24M,2015
BAL,SWE,B,B,NONE,WHG,NONE,0.028183,0,O18T24M,2015
BAL,SWE,B,B,OTTER,COD,NONE,0,0.4816,O18T24M,2015
BAL,SWE,B,B,OTTER,WHG,NONE,,0.006,O18T24M,2015
BAL,SWE,B,B,PEL_TRAWL,FRF,NONE,,0.1785,O18T24M,2015
BAL,SWE,B,B,PEL_TRAWL,GTA,NONE,,1.449,O18T24M,2015
BAL,SWE,B,B,PEL_TRAWL,COD,NONE,0,0.926,O18T24M,2015
BAL,SWE,B,B,PEL_TRAWL,OTH,NONE,,2.069,O18T24M,2015
BAL,SWE,A,A,R-OTTER,FLE,T90,1.356,0.03,O18T24M,2010
BAL,SWE,A,A,R-OTTER,COD,T90,3.184,32.8,O18T24M,2010
BAL,SWE,A,A,R-OTTER,DAB,T90,0.098,0,O18T24M,2010
BAL,SWE,A,A,R-OTTER,PLE,T90,0.143,0.03,O18T24M,2010
BAL,SWE,A,A,R-OTTER,FLX,T90,1.356,0.03,O18T24M,2010
BAL,SWE,A,A,R-OTTER,WHG,T90,0.006,0,O18T24M,2010
BAL,SWE,B,B,R-OTTER,FLE,T90,30.453,0.34,O18T24M,2010
BAL,SWE,B,B,R-OTTER,COD,T90,54.166,781.378,O18T24M,2010
BAL,SWE,B,B,R-OTTER,SAL,T90,0.029,0,O18T24M,2010
BAL,SWE,B,B,R-OTTER,DAB,T90,0.006,0,O18T24M,2010
BAL,SWE,B,B,R-OTTER,PLE,T90,2.509,2.093,O18T24M,2010
BAL,SWE,B,B,R-OTTER,FLX,T90,30.453,0.34,O18T24M,2010
BAL,SWE,B,B,R-OTTER,HAD,T90,0.007,0,O18T24M,2010
BAL,SWE,B,B,R-OTTER,TUR,T90,0.038,0,O18T24M,2010
BAL,SWE,B,B,R-OTTER,WHG,T90,0.103,0,O18T24M,2010
BAL,SWE,A,A,R-OTTER,COD,T90,24.374,61.08,O18T24M,2011
BAL,SWE,A,A,R-OTTER,DAB,T90,0.152,0.002,O18T24M,2011
BAL,SWE,A,A,R-OTTER,PLE,T90,2.759,0.11,O18T24M,2011
BAL,SWE,A,A,R-OTTER,FLX,T90,7.262,0.105,O18T24M,2011
BAL,SWE,A,A,R-OTTER,LUM,T90,0.003,0,O18T24M,2011
BAL,SWE,A,A,R-OTTER,TUR,T90,0.003,0.002,O18T24M,2011
BAL,SWE,A,A,R-OTTER,WHG,T90,0.066,1.185,O18T24M,2011
BAL,SWE,B,B,R-OTTER,COD,T90,143.814,572.047,O18T24M,2011
BAL,SWE,B,B,R-OTTER,DAB,T90,0.018,0,O18T24M,2011
BAL,SWE,B,B,R-OTTER,PLE,T90,5.938,3.933,O18T24M,2011
BAL,SWE,B,B,R-OTTER,FLX,T90,95.019,4.94,O18T24M,2011
BAL,SWE,B,B,R-OTTER,TUR,T90,0,0.265,O18T24M,2011
BAL,SWE,B,B,R-OTTER,WHG,T90,0.179,0.101,O18T24M,2011
BAL,SWE,A,A,R-OTTER,COD,T90,1.347,45.722,O18T24M,2012
BAL,SWE,A,A,R-OTTER,DAB,T90,0.867,0,O18T24M,2012
BAL,SWE,A,A,R-OTTER,PLE,T90,6.629,0.867,O18T24M,2012
BAL,SWE,A,A,R-OTTER,FLX,T90,6.96,0.805,O18T24M,2012
BAL,SWE,A,A,R-OTTER,LUM,T90,0.018,0,O18T24M,2012
BAL,SWE,A,A,R-OTTER,TUR,T90,0.046,0.126,O18T24M,2012
BAL,SWE,A,A,R-OTTER,WHG,T90,0.141,0.094,O18T24M,2012
BAL,SWE,B,B,R-OTTER,COD,T90,45.43,177.962,O18T24M,2012
BAL,SWE,B,B,R-OTTER,DAB,T90,0.004,0,O18T24M,2012
BAL,SWE,B,B,R-OTTER,PLE,T90,6.686,3.154,O18T24M,2012
BAL,SWE,B,B,R-OTTER,FLX,T90,27.884,1.973,O18T24M,2012
BAL,SWE,B,B,R-OTTER,TUR,T90,0.004,0.024,O18T24M,2012
BAL,SWE,B,B,R-OTTER,WHG,T90,0.013,0.098,O18T24M,2012
BAL,SWE,A,A,R-OTTER,COD,T90,11.369,64.492,O18T24M,2013
BAL,SWE,A,A,R-OTTER,DAB,T90,0.148,0,O18T24M,2013
BAL,SWE,A,A,R-OTTER,PLE,T90,2.502,1.629,O18T24M,2013
BAL,SWE,A,A,R-OTTER,FLX,T90,17.713,1.364,O18T24M,2013
BAL,SWE,A,A,R-OTTER,HAD,T90,0,0.05,O18T24M,2013
BAL,SWE,A,A,R-OTTER,LUM,T90,0.404,0,O18T24M,2013
BAL,SWE,A,A,R-OTTER,OTH,T90,0.009,0,O18T24M,2013
BAL,SWE,A,A,R-OTTER,TUR,T90,0.028,0.226,O18T24M,2013
BAL,SWE,A,A,R-OTTER,WHG,T90,0.029,1.639,O18T24M,2013
BAL,SWE,B,B,R-OTTER,COD,T90,231.64,789.223,O18T24M,2013
BAL,SWE,B,B,R-OTTER,DAB,T90,0.014,0,O18T24M,2013
BAL,SWE,B,B,R-OTTER,PLE,T90,27.367,7.557,O18T24M,2013
BAL,SWE,B,B,R-OTTER,FLX,T90,131.055,70.755,O18T24M,2013
BAL,SWE,B,B,R-OTTER,LUM,T90,0.431,0,O18T24M,2013
BAL,SWE,B,B,R-OTTER,OTH,T90,0.013,0,O18T24M,2013
BAL,SWE,B,B,R-OTTER,POK,T90,0.079,0,O18T24M,2013
BAL,SWE,B,B,R-OTTER,TUR,T90,0.019,0.255,O18T24M,2013
BAL,SWE,B,B,R-OTTER,WHG,T90,0.044,0.138,O18T24M,2013
BAL,SWE,C,C,R-OTTER,COD,T90,0.001,0.003,O18T24M,2013
BAL,SWE,B,B,R-PEL_TRAWL,COD,T90,1.536,5.478,O18T24M,2013
BAL,SWE,B,B,R-PEL_TRAWL,FLX,T90,0,0.172,O18T24M,2013
BAL,SWE,A,A,R-OTTER,COD,T90,42.090457,169.0014,O18T24M,2014
BAL,SWE,A,A,R-OTTER,DAB,T90,0.363826,0,O18T24M,2014
BAL,SWE,A,A,R-OTTER,PLE,T90,12.133176,2.3448,O18T24M,2014
BAL,SWE,A,A,R-OTTER,FLX,T90,22.424791,1.6812,O18T24M,2014
BAL,SWE,A,A,R-OTTER,POK,T90,0,4.999,O18T24M,2014
BAL,SWE,A,A,R-OTTER,TUR,T90,0.150125,0.0804,O18T24M,2014
BAL,SWE,A,A,R-OTTER,WHG,T90,0,5.4847,O18T24M,2014
BAL,SWE,B,B,R-OTTER,COD,T90,347.359303,912.3227,O18T24M,2014
BAL,SWE,B,B,R-OTTER,DAB,T90,0.00506,0,O18T24M,2014
BAL,SWE,B,B,R-OTTER,PLE,T90,23.777399,4.2648,O18T24M,2014
BAL,SWE,B,B,R-OTTER,FLX,T90,274.700042,21.8467,O18T24M,2014
BAL,SWE,B,B,R-OTTER,POK,T90,0,3.9585,O18T24M,2014
BAL,SWE,B,B,R-OTTER,TUR,T90,0.004441,0.232,O18T24M,2014
BAL,SWE,B,B,R-OTTER,WHG,T90,0,0.0433,O18T24M,2014
BAL,SWE,A,A,R-OTTER,FLE,T90,0,3.3655,O18T24M,2015
BAL,SWE,A,A,R-OTTER,COD,T90,0,304.6031,O18T24M,2015
BAL,SWE,A,A,R-OTTER,PLE,T90,,1.349,O18T24M,2015
BAL,SWE,A,A,R-OTTER,POK,T90,,0.5333,O18T24M,2015
BAL,SWE,A,A,R-OTTER,TUR,T90,0,0.2856,O18T24M,2015
BAL,SWE,A,A,R-OTTER,WHG,T90,0,11.5818,O18T24M,2015
BAL,SWE,B,B,R-OTTER,FLE,T90,40.710332,5.4884,O18T24M,2015
BAL,SWE,B,B,R-OTTER,COD,T90,2.953,1112.7666,O18T24M,2015
BAL,SWE,B,B,R-OTTER,DAB,T90,0.063098,0,O18T24M,2015
BAL,SWE,B,B,R-OTTER,PLE,T90,11.483916,1.4833,O18T24M,2015
BAL,SWE,B,B,R-OTTER,POK,T90,,0.1356,O18T24M,2015
BAL,SWE,B,B,R-OTTER,TUR,T90,0.048809,0.1616,O18T24M,2015
BAL,SWE,B,B,R-OTTER,WHG,T90,,0.5596,O18T24M,2015
BAL,LVA,28.2,28.2,R-OTTER,FLE,BACOMA,,43.455,O24T40M,2003
BAL,LVA,28.2,28.2,R-OTTER,COD,BACOMA,0.4,106.858,O24T40M,2003
BAL,LVA,A,A,R-OTTER,FLE,BACOMA,,0.085,O24T40M,2003
BAL,LVA,A,A,R-OTTER,COD,BACOMA,,2.258,O24T40M,2003
BAL,LVA,B,B,R-OTTER,FLE,BACOMA,126.961,160.309,O24T40M,2003
BAL,LVA,B,B,R-OTTER,COD,BACOMA,40.803,766.3785,O24T40M,2003
BAL,LVA,28.2,28.2,R-PEL_TRAWL,FLE,BACOMA,,2.1,O24T40M,2003
BAL,LVA,28.2,28.2,R-PEL_TRAWL,COD,BACOMA,,10.952,O24T40M,2003
BAL,LVA,B,B,R-PEL_TRAWL,COD,BACOMA,,30.504,O24T40M,2003
BAL,SWE,A,A,R-OTTER,FLE,BACOMA,,1.5,O24T40M,2003
BAL,SWE,A,A,R-OTTER,COD,BACOMA,,191.799,O24T40M,2003
BAL,SWE,A,A,R-OTTER,SAL,BACOMA,,0.003,O24T40M,2003
BAL,SWE,A,A,R-OTTER,PLE,BACOMA,,1.62,O24T40M,2003
BAL,SWE,A,A,R-OTTER,TUR,BACOMA,,0.187,O24T40M,2003
BAL,SWE,A,A,R-OTTER,WHG,BACOMA,,0.095,O24T40M,2003
BAL,SWE,B,B,R-OTTER,BLL,BACOMA,,0.0165,O24T40M,2003
BAL,SWE,B,B,R-OTTER,FLE,BACOMA,17.009,17.725,O24T40M,2003
BAL,SWE,B,B,R-OTTER,WHF,BACOMA,,0.018,O24T40M,2003
BAL,SWE,B,B,R-OTTER,COD,BACOMA,185.188,1282.746,O24T40M,2003
BAL,SWE,B,B,R-OTTER,SAL,BACOMA,,0.085,O24T40M,2003
BAL,SWE,B,B,R-OTTER,PLE,BACOMA,,8.945,O24T40M,2003
BAL,SWE,B,B,R-OTTER,TUR,BACOMA,,6.9755,O24T40M,2003
BAL,SWE,B,B,R-OTTER,WHG,BACOMA,,2.613,O24T40M,2003
BAL,LVA,28.2,28.2,R-OTTER,ELP,BACOMA,,0.745,O24T40M,2004
BAL,LVA,28.2,28.2,R-OTTER,FLE,BACOMA,,242.268,O24T40M,2004
BAL,LVA,28.2,28.2,R-OTTER,COD,BACOMA,0.5,172.379,O24T40M,2004
BAL,LVA,B,B,R-OTTER,FLE,BACOMA,756.34,110.304,O24T40M,2004
BAL,LVA,B,B,R-OTTER,COD,BACOMA,26.299,623.339,O24T40M,2004
BAL,LVA,B,B,R-PEL_TRAWL,COD,BACOMA,9.211,348.395,O24T40M,2004
